Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__TM6;c__SBRH58	0.0	0.0	0.0	0.0	7.24270297675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000225362269849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95888370245e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.56091088092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM6;c__SJA-4	3.81075776918e-05	0.000191318396327	0.000203144679641	0.0	0.000434562178605	0.0	1.72410820503e-05	9.77689133963e-05	0.0	9.43787987466e-05	8.13090761256e-05	1.70169318472e-05	0.0	0.0	0.000152087399559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000856376625425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158903565399	0.0	0.000370789224865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000168522575543	0.0	0.0	0.0	0.0	0.0	0.000167964895337	0.0	0.0	0.00078464940438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000326777969223	0.00052629600391	0.000253926087976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59297189196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41774165047e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158946011338	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96565422494e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__SC3	0.000647828820761	0.00144551677225	0.0	0.0	0.0	0.000108793211304	0.000362062723056	0.000449737001623	0.0	0.000339763675488	0.000467527187722	0.000255253977708	0.0	0.000442493539594	0.000304174799118	0.0	0.0	0.0	0.0	0.0	0.0	0.000204301474685	0.0	0.0	0.0	0.0	0.000199955010123	9.39990976087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161279917425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.13317640345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7217095865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124054087582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84423584088e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000214022772023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-1	7.62151553836e-05	2.12575995919e-05	0.0	0.0	0.0	0.0	0.000103446492302	7.8215130717e-05	0.0	0.0	4.06545380628e-05	1.70169318472e-05	0.0	3.53994831675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114974130821	0.0	0.0	0.0	0.0	0.0	0.000135217361909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85394612433e-05	0.000161279917425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44066141924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150370286831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.90464682731e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000139288699044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.56091088092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3	1.90537888459e-05	4.25151991837e-05	0.0	0.0	0.0	0.0	0.000103446492302	3.91075653585e-05	6.82990130793e-05	0.000302012155989	0.000325236304502	0.000102101591083	0.0	5.30992247513e-05	0.0	0.0	0.0	0.0	9.93258259563e-05	0.0	0.0	7.42914453401e-05	0.0	0.0	0.0	0.0	4.99887525307e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495689007721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000784343019347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000320401912159	0.0	3.31043614996e-05	0.0	0.0	8.9485458613e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.91212643337e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176980709103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74152313613e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121049949032	0.0	0.0	1.73807247762e-05	2.21268309953e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208891828848	0.0
k__Bacteria;p__TPD-58;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.56091088092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000950422841182	0.0	0.0	0.0	0.0	0.0	0.000450626370655	0.0	0.0	0.0	0.0	0.0	0.000812433768986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193660514773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90655519962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98952200379e-05	0.0	0.0	0.0	0.0	0.0	0.0003771805752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.01449079395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	0.000690691910779	0.000457195108012	0.000814804084884	0.000244784725433	3.44821641006e-05	1.95537826793e-05	0.0	3.77515194987e-05	0.000162618152251	3.40338636944e-05	0.0	0.0	0.000354870598971	0.0	0.00208687586953	0.000599721059972	6.20786412227e-05	0.00177629551757	0.00321335025518	0.00040860294937	0.000536415936917	0.00128458498024	4.8581422464e-05	0.00549266848164	0.000149966257592	0.00355316588961	0.000686454872457	0.00312362925844	0.00491710543492	0.00993122493959	0.000135217361909	0.00174567460625	0.00064970861553	0.0	0.000818060668435	0.0234284736189	0.0	0.00243338240154	0.000198629456748	0.0	0.000482025992325	0.0	0.0114751893854	0.0401978099611	0.000489955903969	0.0478125256505	0.129798373621	0.0	0.00266544381072	0.105101964593	0.00177390743428	4.30879712747e-05	0.000133014099495	0.00671434827033	0.000666981178117	0.000267022696929	0.00116669475376	0.0	0.00119189511323	0.000439319055464	0.0085078209054	9.12179881873e-05	0.0	0.0	0.0	0.0	0.0137265397034	7.44657085412e-05	0.0	0.0	0.000174876129408	0.00128302236787	0.0	0.00056657223796	0.0	1.60784628989e-05	0.0	0.0	0.00707652270013	0.0	0.000112777715123	0.010840690679	4.40878229433e-05	0.000473143938615	0.000235733890114	0.00309948593892	0.0	0.0	0.0092748516801	0.0	0.00563815986429	0.00142849393342	0.00395173834447	0.0173929559885	0.0034397415999	0.0103721156555	0.000612918434701	0.00240398796531	0.000825187254031	3.45232341366e-05	0.0	0.000595612322557	0.0	0.0	0.000160320641283	0.0	0.0	0.0	0.0	0.00338416544809	0.0	4.39531459464e-05	3.2963591713e-05	8.12897981303e-05	0.0	0.000975609756098	0.0	0.0104209152459	0.0	0.0	0.00456519042302	0.0	0.0	0.0008038585209	0.00647048988463	0.000664424234874	0.0945836701698	0.00599553563193	0.0	0.0	0.0	0.0171145086034	0.0	0.0	0.000179426910448	0.0	4.93510339042e-05	0.0	0.000739024487676	0.00118959441564	1.47258055016e-05	0.000340025906736	0.0	0.0	5.63983982855e-05	0.000363838712439	0.000976894325518	0.000209049521509	0.00017599436818	0.0	0.0	3.17803343291e-05	0.0	0.0	0.000103743049216	0.0187498889225	0.00159741907193	0.00014357845366	0.000106333959522	8.58700785711e-05	0.0	0.000812167749557	0.0	0.0	0.000974828534624	0.0
k__Bacteria;p__Tenericutes;c__RF3	0.0	0.0	0.0	0.0	0.000126747302093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117196655989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;Other	0.000628775031915	0.000318863993878	0.00010157233982	0.0	0.0	0.0	0.000706884364063	0.000430183218944	0.0	0.000509645513232	0.000203272690314	0.00042542329618	0.0	0.000619490955432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.49163897965e-05	0.000119628354578	0.000282842348027	0.0	4.50724539698e-05	0.0	0.0	0.0	0.0	0.000235354529505	0.0	0.0	7.94517826994e-05	0.0	0.0	0.0	0.000283891404067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000231730530497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56499884138e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.51990726741e-05	0.0	0.0	0.0	0.0	0.0	0.000144657613511	4.20397696221e-05	0.000217072773647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010031767263	0.0	0.0	0.0	0.0	0.0	0.0	0.000184423584088	0.0	0.0	0.0	0.0	0.0	0.0	9.98681740103e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.28045544046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1926922247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.000114322733075	0.000425151991837	0.00414415146467	0.0	1.81067574419e-05	0.00543966056518	0.000189651902553	0.000234645392151	0.0	0.00056627279248	0.000487854456754	0.000799795796818	9.41375820762e-05	0.00014159793267	0.00212922359383	0.0	0.00100479208533	0.000348675034868	0.0	0.0	0.0	0.00048289439471	0.000254797570036	0.0	0.0	0.0068777761857	0.000649853782899	7.51992780869e-05	0.00063153848266	0.00510414312868	0.0132283190462	0.162457845402	0.000450724539698	0.0	0.0	0.0	1.31945269102e-05	0.0213744704523	0.0	1.50208790218e-05	0.000456847750521	0.0	3.70789224865e-05	0.0	0.0090695832773	0.00203108442247	0.0	0.0	0.000445583156957	0.0	0.00203490871571	0.000448196011056	0.000698812019567	0.0	0.0	0.000554663552766	0.00115501618649	0.0	0.0	0.0	0.00080741281864	0.0	0.00110899611024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54581008177e-05	0.0	0.0	0.0	0.0	3.86085479325e-05	0.0	0.000802124739309	0.000534727586002	0.0	0.000429721071959	0.0	0.0	0.000606172860294	0.00186473137789	0.0	0.000781809889895	0.00424881473613	0.0	0.000399161760303	0.003254796304	0.00559128935973	0.0314077169371	4.19480682915e-05	0.000537813404359	0.0	0.00384933042298	6.34759426177e-05	0.0	0.0	0.0	0.0	0.0	0.000200400801603	0.0	4.15230660632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212089077413	0.0	0.0	0.00421783897779	0.0	0.0	0.0010718113612	0.00359471660257	0.0	7.82329778079e-05	0.00204770601583	0.0	0.0	0.0	0.0185530125592	0.0	4.92350110163e-05	0.0	0.0	4.93510339042e-05	0.0	0.000699077218072	0.0	4.41774165047e-05	0.0	0.0	0.0	0.0	0.0	0.00104060482501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57537375742e-05	0.0	0.00125335097309	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	0.0	0.0	0.000223459147605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177435299485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68207968459e-05	0.0	0.0	0.0012418207002	0.0	0.0	0.0	0.000199380590964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00423638153109	0.0	0.0	0.000556162478896	0.0	0.0	0.0	0.000179299834148	0.000105969622042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000422963673928	0.0	0.0	0.0	0.0	0.0	0.000695191591492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78249942069e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51508241579e-05	0.0	0.0	3.32634800253e-05	5.42466050666e-05	0.000168159078488	0.00516904542248	0.0	0.0	0.0	0.000280219456079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000669892072944	0.0	0.0	0.0	0.0	0.0	0.0	0.000221373623333	0.0	0.0	0.0	0.0048318979031	0.0	0.0	0.0	0.0	0.0	0.0	5.99209044062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000599263761664	0.000318552497452	0.0	0.000527983104541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
